gid,resource_type,name,resource_subtype,created_by,approval_status,assignee_status,completed,completed_at,completed_by,created_at,dependencies,dependents,due_at,due_on,external,html_notes,hearted,hearts,is_rendered_as_separator,liked,likes,memberships,modified_at,notes,num_hearts,num_likes,num_subtasks,start_at,start_on,actual_time_minutes,assignee,assignee_section,custom_fields,followers,parent,projects,tags,workspace,permalink_url
1200386180716030,,Review Experian Data ,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200387377084610,,Review Unnati's Letter,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200387377084619,,Azure account backup and notifications,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200387377084622,,DSRS Demo and slides,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200387377084641,,Optimize MySQL database for Filipe's data,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200388063069899,,Automate plumes projects,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'EXTERNAL', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200388063069902,,Copy data plumes projects into Radiant,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'EXTERNAL', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200393378016604,,Backup Unnati's Vm from Azure to Radiant,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200394179646015,,Install Gentle Jamshed,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'ACCY', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200405050385387,,Create Azure 1-pager ,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'DSRS', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
1200405050385390,,Create data uploader/trigger plumes ,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,"{'gid': '1196819485374674', 'resource_type': 'user', 'name': None}",,"[{'gid': '1199149056770897', 'resource_type': 'custom_field', 'name': 'Department', 'resource_subtype': 'enum', 'type': 'enum', 'enum_options': [{'gid': '1199149056770898', 'resource_type': 'enum_option', 'name': 'ACCY', 'enabled': True, 'color': 'green'}, {'gid': '1199149056770899', 'resource_type': 'enum_option', 'name': 'BA', 'enabled': True, 'color': 'red'}, {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, {'gid': '1199149056770903', 'resource_type': 'enum_option', 'name': 'DSRS', 'enabled': True, 'color': 'yellow'}, {'gid': '1199149056770901', 'resource_type': 'enum_option', 'name': 'EXTERNAL', 'enabled': True, 'color': 'yellow-orange'}], 'enabled': True, 'is_formula_field': False, 'date_value': None, 'enum_value': {'gid': '1199149056770900', 'resource_type': 'enum_option', 'name': 'FIN', 'enabled': True, 'color': 'orange'}, 'multi_enum_values': None, 'number_value': None, 'text_value': None, 'display_value': 'FIN', 'description': '', 'precision': None, 'format': None, 'currency_code': None, 'custom_label': None, 'custom_label_position': None, 'is_global_to_workspace': None, 'has_notifications_enabled': None, 'asana_created_field': None, 'is_value_read_only': False, 'created_by': {'gid': '1203145459790844', 'resource_type': 'user', 'name': 'Joseph Yun'}, 'people_value': None}]",,,"[{'gid': '1199149056770838', 'resource_type': 'project', 'name': None}]",,,
